Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2007-03-14,101.24972253957105,101.92994395340429,100.02095131013269,101.87142944335938,231853800,14,2,11,3,2007
2007-03-15,101.64470675553238,102.39075291119894,101.52036758967182,102.01041412353516,132435900,15,3,11,3,2007
2007-03-16,102.29750434578003,102.53249071584425,101.42366698984982,101.72473907470703,121531600,16,4,11,3,2007
2007-03-19,102.26081404962434,103.04653733218773,102.180038863611,102.9510726928711,96161200,19,0,12,3,2007
2007-03-20,102.86294658416996,103.5752337232871,102.77483228399666,103.51648712158203,82147400,20,1,12,3,2007
2007-03-21,103.61192824801726,105.48442393057992,103.40632079107104,105.2200698852539,152368700,21,2,12,3,2007
2007-03-22,105.35963262326563,105.50649354896976,104.85295290553152,105.13933563232422,118942200,22,3,12,3,2007
2007-03-23,105.21275052220494,105.60193693913904,105.117285897564,105.29352569580078,74416800,23,4,12,3,2007
2007-03-26,105.37428097483631,105.48442382495934,104.33889336461567,105.15398406982422,113787500,26,0,13,3,2007
2007-03-27,105.09527598857754,105.12465489588551,104.55922858029345,104.90435791015625,99864600,27,1,13,3,2007
2007-03-28,104.37562306299614,104.61794856515012,103.72942172391888,104.1406478881836,152907900,28,2,13,3,2007
2007-03-29,104.66933222991746,104.72073969604854,103.67801297293965,104.25077819824219,139432700,29,3,13,3,2007
2007-03-30,104.44905930405899,104.88964195944807,103.21540321848144,104.27281951904297,128194100,30,4,13,3,2007
2007-04-02,104.39031982421875,104.61061676931222,103.89097933502234,104.39031982421875,79416400,2,0,14,4,2007
2007-04-03,104.98511626382634,105.726771085262,104.94105911469904,105.51382446289062,82417800,3,1,14,4,2007
2007-04-04,105.5138315593126,105.70474961996071,105.12464510948861,105.6313247680664,63995200,4,2,14,4,2007
2007-04-05,105.49912879023394,106.06455498181683,105.45507164370473,105.91769409179688,46822800,5,3,14,4,2007
2007-04-09,106.21880579949733,106.32895992327516,105.85164779645065,106.06460571289062,50967400,9,0,15,4,2007
2007-04-10,105.98377697896302,106.36562424662341,105.93971983361132,106.18938446044922,56620000,10,1,15,4,2007
2007-04-11,106.34358874406824,106.3729564374665,105.40365448382407,105.75613403320312,106365700,11,2,15,4,2007
2007-04-12,105.55053568214862,106.4170227718242,105.25680269896125,106.22610473632812,115534400,12,3,15,4,2007
2007-04-13,106.4023395722683,106.71076202392577,106.0058140276303,106.71076202392578,84287000,13,4,15,4,2007
2007-04-16,107.08526996011335,107.8416143059591,107.07793083613882,107.72412109375,83064600,16,0,16,4,2007
2007-04-17,107.92236849845158,108.23811883948622,107.68738211973694,108.01048278808594,108424100,17,1,16,4,2007
2007-04-18,107.65070231738144,108.45844298619078,107.62867373944475,108.14269256591797,88345300,18,2,16,4,2007
2007-04-19,107.61396721507238,108.23812883221824,107.47444544042557,108.11329650878906,102947700,19,3,16,4,2007
2007-04-20,108.84025804220124,109.13397979736328,107.97375981636976,109.13397979736328,124114100,20,4,16,4,2007
2007-04-23,108.95038380799039,109.21473782807331,108.65666209890489,108.72274780273438,77270800,23,0,17,4,2007
2007-04-24,108.84763615423275,108.97246850513058,108.1794172411644,108.76686096191406,114471000,24,1,17,4,2007
2007-04-25,109.21469026746679,109.89760919060353,108.69333278016506,109.76542663574219,108418800,25,2,17,4,2007
2007-04-26,109.77285309191315,110.0004891559169,109.48647042997811,109.89033508300781,88741600,26,3,17,4,2007
2007-04-27,109.47910729832695,109.95641914890743,109.29552840304981,109.80220794677734,108191100,27,4,17,4,2007
2007-04-30,109.8829932051447,109.95642925190963,108.83292720596542,108.89166259765625,100874100,30,0,18,4,2007
2007-05-01,108.98714402097714,109.7581778118153,108.43640719963122,109.17072296142578,134342700,1,1,18,5,2007
2007-05-02,109.33959349581873,110.11062715300197,109.22945063255,109.80955505371094,87129800,2,2,18,5,2007
2007-05-03,110.12532960935167,110.4410799911919,109.94908980253956,110.40437316894531,86569700,3,3,18,5,2007
2007-05-04,110.69803608554021,110.96972917233222,110.3088498567117,110.82286834716797,96409000,4,4,18,5,2007
2007-05-07,110.79355154467402,111.02852673189388,110.74214406963875,110.8449478149414,63461400,7,0,19,5,2007
2007-05-08,110.57324965684373,110.82291428358594,110.24280986206523,110.69808197021484,80584000,8,1,19,5,2007
2007-05-09,110.61727546030596,112.21808891742941,110.41900715770848,110.9991226196289,102070100,9,2,19,5,2007
2007-05-10,110.68337898831743,110.89633677108988,109.6112845670171,109.83892059326172,153617800,10,3,19,5,2007
2007-05-11,109.96377873400601,110.8302659026695,109.94175015885482,110.77886962890625,113408900,11,4,19,5,2007
2007-05-14,110.77887033277621,111.10197104340489,109.99314713149566,110.53654479980469,108027500,14,0,20,5,2007
2007-05-15,110.66132557258466,111.36627326778341,110.28682876233863,110.56587219238281,180673300,15,1,20,5,2007
2007-05-16,110.7347728729788,111.34425604529976,110.42636172640034,111.32222747802734,114166500,16,2,20,5,2007
2007-05-17,111.16071345806303,111.58661790559513,110.96244508314312,111.10196685791016,101132800,17,3,20,5,2007
2007-05-18,111.62331792084441,112.07125091552733,111.47645703180049,112.07125091552734,99182000,18,4,20,5,2007
2007-05-21,112.04186821558275,112.51916884224988,111.98312162687868,112.01248931884766,174664600,21,0,21,5,2007
2007-05-22,112.12994668685276,112.46773666283426,111.89497161184337,111.9243392944336,82148800,22,1,21,5,2007
2007-05-23,112.31359919655925,112.71747512689298,111.88035556436938,111.93910217285156,133786600,23,2,21,5,2007
2007-05-24,112.0051728195711,112.50451332202815,110.69075264672841,110.92572784423828,187593000,24,3,21,5,2007
2007-05-25,111.24883728310873,111.63068461441914,111.01385086237332,111.38835906982422,83309200,25,4,21,5,2007
2007-05-29,111.57187082797537,111.98308561188654,111.21205228967186,111.79216766357422,82020000,29,1,22,5,2007
2007-05-30,111.21944929660876,112.7468159337221,111.13132380252235,112.7027587890625,129013600,30,2,22,5,2007
2007-05-31,112.8423463024169,113.00389673014739,112.43847023309067,112.58534240722656,114866700,31,3,22,5,2007
2007-06-01,112.9964649567142,113.37830092303093,112.72476062115419,113.14332580566406,107771700,1,4,22,6,2007
2007-06-04,112.74676353180101,113.37093600375799,112.70270640761807,113.15798950195312,78008800,4,0,23,6,2007
2007-06-05,112.89369243849843,113.01117442726402,112.24749107883328,112.71011352539062,126917900,5,1,23,6,2007
2007-06-06,112.24747914427162,112.31356485681972,111.43238840854563,111.49847412109375,164096800,6,2,23,6,2007
2007-06-07,111.29286012758516,111.9831185197481,109.45707129939257,109.4864501953125,232414600,7,3,23,6,2007
2007-06-08,109.8389088065382,111.0211571556097,109.4790901942939,110.91100311279297,175886000,8,4,23,6,2007
2007-06-11,110.83026243160708,111.57926757759584,110.66137295914776,111.10196685791016,102015600,11,0,24,6,2007
2007-06-12,110.63934020067167,111.27819124542646,109.81691023916963,109.89033508300781,233898000,12,1,24,6,2007
2007-06-13,110.51448105701046,111.66736175263664,109.94171587216596,111.5351791381836,193208200,13,2,24,6,2007
2007-06-14,111.66005035124853,112.43842324790184,111.63802177528808,112.24750518798828,146396500,14,3,24,6,2007
2007-06-15,112.93779486081307,113.32128797877053,112.78291896121365,112.88617706298828,154030800,15,4,24,6,2007
2007-06-18,113.1147951980969,113.12216595411374,112.58380818525622,112.75342559814453,88537500,18,0,25,6,2007
2007-06-19,112.50265874030613,113.11476893948648,112.36253563707616,113.03364562988281,110851700,19,1,25,6,2007
2007-06-20,113.26225324032572,113.26225324032572,111.33005798760172,111.46279907226562,177119700,20,2,25,6,2007
2007-06-21,111.41856265675574,112.17816672173187,110.80645245091922,112.08229064941406,205262000,21,3,25,6,2007
2007-06-22,111.74304402930868,111.92741414691436,110.51145299406978,111.0276870727539,204964700,22,4,25,6,2007
2007-06-25,110.79908145602597,111.54393275755329,109.89935428824917,110.49671173095703,232014400,25,0,26,6,2007
2007-06-26,110.77697280427005,110.96134296579876,109.3536293056762,109.36100006103516,198445700,26,1,26,6,2007
2007-06-27,109.24300327561417,111.04245771369322,109.19137423290269,110.91707611083984,213638000,27,2,26,6,2007
2007-06-28,110.90232849121094,111.66193255596771,110.37871235039736,110.90232849121094,157705000,28,3,26,6,2007
2007-06-29,111.28584875045973,111.83895935310231,109.99525734429373,110.9392318725586,199701800,29,4,26,6,2007
2007-07-02,111.26367325868807,112.03802999132176,111.18993196461648,111.94215393066406,103357000,2,0,27,7,2007
2007-07-03,112.22978635922547,112.46578554018859,112.08967450522148,112.34778594970703,54048400,3,1,27,7,2007
2007-07-05,112.39198287944389,112.5099824173222,111.82413120288311,112.229736328125,89279000,5,3,27,7,2007
2007-07-06,112.37730443602389,112.95990919500416,112.0454291428818,112.81978607177734,81109000,6,4,27,7,2007
2007-07-09,112.95251882013439,113.10001267309963,112.55427303876262,112.90827178955078,72348100,9,0,28,7,2007
2007-07-10,112.31088162454984,112.54688074657878,111.18991955408488,111.300537109375,180362600,10,1,28,7,2007
2007-07-11,111.17519594527236,112.13392293703772,111.00557856500218,112.08967590332031,175607600,11,2,28,7,2007
2007-07-12,112.3698902526419,114.1250972884937,112.34776673984194,113.85960388183594,133882500,12,3,28,7,2007
2007-07-13,113.99235129706557,114.64870840563563,113.85959897293093,114.19884490966797,111794300,13,4,28,7,2007
2007-07-16,114.302096860568,114.70033134478015,113.9997271809845,114.18409729003906,98378700,16,0,29,7,2007
2007-07-17,114.25788609074168,114.66350274993053,114.0735159050252,114.1251449584961,126201300,17,1,29,7,2007
2007-07-18,113.74162548951553,114.16199481710147,113.05577395889905,113.91862487792969,237887400,18,2,29,7,2007
2007-07-19,114.45699459312988,114.70036455792018,114.12513055134734,114.36112976074219,145212700,19,3,29,7,2007
2007-07-20,114.22838291994461,114.30213548971496,112.70917450839804,113.20328521728516,245502500,20,4,29,7,2007
2007-07-23,113.70473031535602,114.10297605984407,113.05575517180216,113.54986572265625,121183900,23,0,30,7,2007
2007-07-24,112.92301158812153,113.77849167665201,111.18255714213787,111.58080291748047,256732400,24,1,30,7,2007
2007-07-25,112.11174917661077,112.38461326428933,110.80640600164273,111.80937957763672,265214500,25,2,30,7,2007
2007-07-26,110.76222751160034,111.21209118619703,107.95979861672248,109.16189575195312,467592500,26,3,30,7,2007
2007-07-27,109.30198683470181,109.7887153989211,106.9715458183924,107.01579284667969,422987600,27,4,30,7,2007
2007-07-30,107.6205624086149,109.00702984487896,107.1485751701302,108.6899185180664,283017500,30,0,31,7,2007
2007-07-31,109.39051572768182,110.2238725360128,106.96419787536088,107.46569061279297,316976700,31,1,31,7,2007
2007-08-01,107.06739967787624,108.41699016789877,106.16030193158689,107.98925018310547,467670000,1,2,31,8,2007
2007-08-02,108.23265007041464,108.97013067903768,107.12642915748009,108.85214233398438,294758400,2,3,31,8,2007
2007-08-03,108.61613467250146,108.83738108845722,105.60721267345957,106.0497055053711,359398200,3,4,31,8,2007
2007-08-06,106.35208045130138,108.28427598914644,105.11310721298264,107.82704162597656,324980000,6,0,32,8,2007
2007-08-07,107.62791019716025,109.88459881529347,107.10429407025111,108.97750091552734,232568700,7,1,32,8,2007
2007-08-08,109.44949070436077,111.057192895695,108.66038111743352,110.49671173095703,274930600,8,2,32,8,2007
2007-08-09,108.72674531605348,109.84771883312212,107.14853748743003,107.2222900390625,357622100,9,3,32,8,2007
2007-08-10,106.48481077100773,108.04089510281572,105.5482073690891,106.72080993652344,411018400,10,4,32,8,2007
2007-08-13,108.04088185149645,108.32849876602998,106.94941397750486,107.10427856445312,181917200,13,0,33,8,2007
2007-08-14,107.45089567703752,107.71638908017258,105.25320716128851,105.46707153320312,264134500,14,1,33,8,2007
2007-08-15,105.25325576433593,106.53647634755423,103.70454165538501,104.0142822265625,323834000,15,2,33,8,2007
2007-08-16,103.09241548872876,105.41548629655148,101.03484941906002,104.79600524902344,546743700,16,3,33,8,2007
2007-08-17,107.30341459016852,107.53203174859962,104.27236923306612,106.72080993652344,388218100,17,4,33,8,2007
2007-08-20,107.06006091327781,107.28130735125036,105.67359373817371,106.66919708251953,187320400,20,0,34,8,2007
2007-08-21,106.63968272426794,107.65002738861106,106.3004367495291,106.88304138183594,157066400,21,1,34,8,2007
2007-08-22,107.67950228205152,108.26211806258819,107.17802104351796,108.1514892578125,173156700,22,2,34,8,2007
2007-08-23,108.66037697775012,108.88899413816956,107.38453883063087,108.05564880371094,203915300,23,3,34,8,2007
2007-08-24,108.02614419783482,109.39048767089844,107.87865034338303,109.39048767089844,128901900,24,4,34,8,2007
2007-08-27,109.03651151045493,109.39049904856934,108.21052558410675,108.37277221679688,113024300,27,0,35,8,2007
2007-08-28,107.79019280706902,107.85656337610367,105.79899696458445,105.99073791503906,219790700,28,1,35,8,2007
2007-08-29,106.47007247326101,108.21790917774922,106.16771397432723,108.07040405273438,207654200,29,2,35,8,2007
2007-08-30,107.26650378984408,108.54972351994313,107.16325700142617,107.7827377319336,191817300,30,3,35,8,2007
2007-08-31,108.88901937977823,109.51588246751756,108.28429106555673,108.84477233886719,185477500,31,4,35,8,2007
2007-09-04,108.74151414475581,110.60733919554708,108.7046378634907,109.94361114501953,120062000,4,1,36,9,2007
2007-09-05,109.29464122139964,109.41264083816388,108.40966660179349,108.99227142333984,166261800,5,2,36,9,2007
2007-09-06,109.1101981460165,109.59693780019197,108.49808820268466,109.24295043945312,127878400,6,3,36,9,2007
2007-09-07,108.02614386250733,108.32851357768376,107.12641672416653,107.72378540039062,235447600,7,4,36,9,2007
2007-09-10,108.05568780100097,108.20318170743184,106.44060308088333,107.51731872558594,192305900,10,0,37,9,2007
2007-09-11,107.84919091565405,108.92590652875148,107.76806758153876,108.77104187011719,162081900,11,1,37,9,2007
2007-09-12,108.62352176747746,109.47163128071486,108.39490456272033,109.05126190185547,149554600,12,2,37,9,2007
2007-09-13,109.55275906419291,110.21648718587086,109.29463632072797,109.81825256347656,154079000,13,3,37,9,2007
2007-09-14,109.11762976957843,109.95097515916132,108.95538314440786,109.81085205078125,121911000,14,4,37,9,2007
2007-09-17,109.37576614208331,109.62650689155704,108.87428464313584,109.22090148925781,109870800,17,0,38,9,2007
2007-09-18,109.75925133578022,112.46580409040816,109.24301710860063,112.43630981445312,263759500,18,1,38,9,2007
2007-09-19,113.13688237787983,113.85961009257056,112.62064829595789,113.10000610351562,193779900,19,2,38,9,2007
2007-09-20,113.08526303146003,113.15163357916634,112.17816512029387,112.30353546142578,175186800,20,3,38,9,2007
2007-09-21,113.1549341866862,113.45872705392077,112.436183486247,112.60660552978516,141457500,21,4,38,9,2007
2007-09-24,112.94007406604429,113.2364725975126,112.15463774393709,112.39916229248047,139450200,24,0,39,9,2007
2007-09-25,111.74709523934666,112.37693221661125,111.4951649710199,112.17686462402344,142289900,25,1,39,9,2007
2007-09-26,112.81407211193908,113.19938442387291,112.17682961031339,112.76961517333984,135547000,26,2,39,9,2007
2007-09-27,113.30313734373291,113.4439252071736,112.76963139092913,113.43650817871094,102713300,27,3,39,9,2007
2007-09-28,113.25870713250434,113.51063741789274,112.61404735860654,113.05863952636719,133372100,28,4,39,9,2007
2007-10-01,113.07342936908782,114.6665301113852,112.9993269272132,114.33309173583984,148162300,1,0,40,10,2007
2007-10-02,114.56280261124435,114.59243680648994,113.97001694831754,114.177490234375,112978800,2,1,40,10,2007
2007-10-03,113.97000526520065,114.41459729343197,113.37721966304056,113.9477767944336,119055900,3,2,40,10,2007
2007-10-04,114.19228049293594,114.30342282654009,113.80696822570339,114.12559509277344,76864400,4,3,40,10,2007
2007-10-05,114.87401996492484,115.66687324295334,114.57763276752823,115.48162841796875,134579700,5,4,40,10,2007
2007-10-08,115.14079696365013,115.21489943166767,114.68139331999907,114.86663818359375,71280400,8,0,41,10,2007
2007-10-09,115.29638644009421,115.96326330392772,114.8740228016051,115.94844055175781,94054300,9,1,41,10,2007
2007-10-10,115.62237044997788,115.91876886528414,115.15556131884115,115.75575256347656,101711100,10,2,41,10,2007
2007-10-11,116.28187377859277,116.71906014968219,114.51093373953863,115.2000503540039,233529100,11,3,41,10,2007
2007-10-12,115.19269267975686,115.85216406628291,115.05190474783815,115.83734130859375,124546700,12,4,41,10,2007
2007-10-15,115.79280993111517,115.85949533818597,114.0663272294697,114.85916900634766,161151900,15,0,42,10,2007
2007-10-16,114.41459729343197,114.49610545505955,113.71807505887722,113.9477767944336,166525700,16,1,42,10,2007
2007-10-17,114.83693972368901,114.91844787834609,112.97708622107926,114.29602813720703,216687300,17,2,42,10,2007
2007-10-18,113.70323395417434,114.25156252628234,113.4290753213419,113.88107299804688,148367500,18,3,42,10,2007
2007-10-19,113.43646757738638,115.94838582841606,110.89491514245023,110.9023208618164,297169900,19,4,42,10,2007
2007-10-22,110.30214997217956,111.71000574845901,110.15395641253603,111.54698944091797,261989800,22,0,43,10,2007
2007-10-23,112.22871930417283,112.59179189124424,111.33212945981009,112.45100402832031,180085100,23,1,43,10,2007
